image_path,true_label,true_class,pred_label,pred_class
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1620.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_330.jpg,4,Industrial,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1705.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_246.jpg,4,Industrial,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_1582.jpg,5,Pasture,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_1053.jpg,9,SeaLake,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_328.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2340.jpg,6,PermanentCrop,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_1388.jpg,7,Residential,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2739.jpg,2,HerbaceousVegetation,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_1430.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_672.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2424.jpg,6,PermanentCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1562.jpg,8,River,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1970.jpg,3,Highway,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Forest\Forest_1260.jpg,1,Forest,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_781.jpg,6,PermanentCrop,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_2482.jpg,8,River,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_436.jpg,8,River,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_8.jpg,0,AnnualCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2562.jpg,0,AnnualCrop,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2066.jpg,0,AnnualCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2125.jpg,2,HerbaceousVegetation,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_549.jpg,4,Industrial,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2349.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_448.jpg,7,Residential,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_2200.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2114.jpg,6,PermanentCrop,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_804.jpg,8,River,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1856.jpg,2,HerbaceousVegetation,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_1856.jpg,5,Pasture,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2508.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_860.jpg,3,Highway,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_967.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_64.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_827.jpg,6,PermanentCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1709.jpg,6,PermanentCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1392.jpg,3,Highway,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_802.jpg,2,HerbaceousVegetation,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_411.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_519.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_2193.jpg,9,SeaLake,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_1004.jpg,7,Residential,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_411.jpg,3,Highway,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1227.jpg,8,River,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2091.jpg,0,AnnualCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_295.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1080.jpg,3,Highway,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_2294.jpg,8,River,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_957.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_19.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Forest\Forest_536.jpg,1,Forest,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2299.jpg,7,Residential,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2332.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2762.jpg,7,Residential,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_1153.jpg,5,Pasture,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_916.jpg,9,SeaLake,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_281.jpg,7,Residential,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1059.jpg,3,Highway,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1707.jpg,0,AnnualCrop,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_913.jpg,2,HerbaceousVegetation,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1555.jpg,8,River,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2001.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_730.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_2248.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_2255.jpg,8,River,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_459.jpg,3,Highway,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_2793.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1506.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2440.jpg,0,AnnualCrop,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Forest\Forest_2772.jpg,1,Forest,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_2076.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2099.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2774.jpg,2,HerbaceousVegetation,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1906.jpg,2,HerbaceousVegetation,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_377.jpg,7,Residential,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_1977.jpg,7,Residential,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2686.jpg,2,HerbaceousVegetation,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_198.jpg,9,SeaLake,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_2083.jpg,4,Industrial,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_277.jpg,3,Highway,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_2203.jpg,8,River,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_267.jpg,0,AnnualCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1788.jpg,3,Highway,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2323.jpg,2,HerbaceousVegetation,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_1715.jpg,9,SeaLake,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_2386.jpg,3,Highway,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_136.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2450.jpg,6,PermanentCrop,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_408.jpg,0,AnnualCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2853.jpg,2,HerbaceousVegetation,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_782.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_679.jpg,4,Industrial,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_60.jpg,3,Highway,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_750.jpg,6,PermanentCrop,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_1036.jpg,4,Industrial,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_969.jpg,9,SeaLake,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_104.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_910.jpg,0,AnnualCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2627.jpg,0,AnnualCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_594.jpg,8,River,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_993.jpg,9,SeaLake,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_2263.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1207.jpg,2,HerbaceousVegetation,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_459.jpg,7,Residential,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_1203.jpg,5,Pasture,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_839.jpg,7,Residential,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_1080.jpg,4,Industrial,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1264.jpg,2,HerbaceousVegetation,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1951.jpg,0,AnnualCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1464.jpg,2,HerbaceousVegetation,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_940.jpg,8,River,9,SeaLake
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2088.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_54.jpg,8,River,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Forest\Forest_579.jpg,1,Forest,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_1193.jpg,5,Pasture,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1246.jpg,0,AnnualCrop,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Pasture\Pasture_1454.jpg,5,Pasture,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1586.jpg,6,PermanentCrop,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2061.jpg,0,AnnualCrop,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_285.jpg,4,Industrial,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_231.jpg,2,HerbaceousVegetation,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_318.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1315.jpg,8,River,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1494.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_2493.jpg,3,Highway,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_107.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1584.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_952.jpg,3,Highway,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1670.jpg,6,PermanentCrop,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_20.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_749.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_204.jpg,2,HerbaceousVegetation,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_624.jpg,2,HerbaceousVegetation,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2125.jpg,6,PermanentCrop,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2937.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_815.jpg,0,AnnualCrop,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2028.jpg,6,PermanentCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_2656.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1248.jpg,8,River,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_242.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Forest\Forest_2787.jpg,1,Forest,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1034.jpg,6,PermanentCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_998.jpg,7,Residential,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_882.jpg,7,Residential,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_2164.jpg,6,PermanentCrop,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_808.jpg,7,Residential,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_807.jpg,8,River,4,Industrial
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1797.jpg,3,Highway,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1183.jpg,3,Highway,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2225.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_188.jpg,0,AnnualCrop,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_1599.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2966.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2904.jpg,7,Residential,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_30.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1675.jpg,6,PermanentCrop,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Residential\Residential_2196.jpg,7,Residential,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_2151.jpg,0,AnnualCrop,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_1937.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_2450.jpg,9,SeaLake,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_794.jpg,8,River,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_1371.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_2862.jpg,9,SeaLake,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1142.jpg,0,AnnualCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_2229.jpg,8,River,0,AnnualCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_669.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\PermanentCrop\PermanentCrop_1016.jpg,6,PermanentCrop,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_1940.jpg,0,AnnualCrop,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_876.jpg,9,SeaLake,1,Forest
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\AnnualCrop\AnnualCrop_951.jpg,0,AnnualCrop,3,Highway
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_109.jpg,9,SeaLake,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_781.jpg,2,HerbaceousVegetation,6,PermanentCrop
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\HerbaceousVegetation\HerbaceousVegetation_1203.jpg,2,HerbaceousVegetation,7,Residential
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Industrial\Industrial_776.jpg,4,Industrial,2,HerbaceousVegetation
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\Highway\Highway_742.jpg,3,Highway,8,River
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\River\River_1273.jpg,8,River,5,Pasture
D:\PythonCode\Fdeeplearning\hw1_mlp_eurosat\data\EuroSAT_RGB\SeaLake\SeaLake_380.jpg,9,SeaLake,1,Forest
